date,bitcoin_sno,bitcoin_high,bitcoin_low,bitcoin_open,bitcoin_close,bitcoin_volume,bitcoin_marketcap,ethereum_sno,ethereum_high,ethereum_low,ethereum_open,ethereum_close,ethereum_volume,ethereum_marketcap,cardano_sno,cardano_high,cardano_low,cardano_open,cardano_close,cardano_volume,cardano_marketcap
2013-08-03 23:59:59,97,105.77999877929688,102.0019989013672,104.5009994506836,104.00499725341795,0.0,1196226508.12,,,,,,,,,,,,,,
2013-08-04 23:59:59,98,105.9499969482422,103.52300262451172,104.9499969482422,105.1439971923828,0.0,1209797378.4,,,,,,,,,,,,,,
2013-08-05 23:59:59,99,107.7699966430664,105.0,105.12000274658205,106.22000122070312,0.0,1222677176.0,,,,,,,,,,,,,,
2013-08-06 23:59:59,100,107.38200378417967,105.55699920654295,106.72000122070312,106.75,0.0,1229098150.0,,,,,,,,,,,,,,
2013-08-07 23:59:59,101,106.75,106.75,106.75,106.75,0.0,1229098150.0,,,,,,,,,,,,,,
2013-08-08 23:59:59,102,106.75,101.26000213623048,106.75,103.0,0.0,1187105900.0,,,,,,,,,,,,,,
2013-08-09 23:59:59,103,105.75,101.93499755859376,103.06999969482422,102.8000030517578,0.0,1185307130.0,,,,,,,,,,,,,,
2013-08-10 23:59:59,104,103.9000015258789,102.41000366210938,102.8000030517578,103.0,0.0,1188153925.0,,,,,,,,,,,,,,
2013-08-11 23:59:59,105,105.19000244140624,102.75499725341795,103.0,105.0,0.0,1211789250.0,,,,,,,,,,,,,,
2013-08-12 23:59:59,106,108.0,103.5,105.0,106.63600158691406,0.0,1231248580.9,,,,,,,,,,,,,,
2013-08-13 23:59:59,107,109.3499984741211,104.6500015258789,106.98999786376952,109.0,0.0,1259042650.0,,,,,,,,,,,,,,
2013-08-14 23:59:59,108,114.99500274658205,108.0009994506836,109.55500030517578,112.56199645996094,0.0,1300656724.05,,,,,,,,,,,,,,
2013-08-15 23:59:59,109,113.24500274658205,109.0,112.56199645996094,109.98999786376952,0.0,1271404657.25,,,,,,,,,,,,,,
2013-08-16 23:59:59,110,112.3000030517578,108.51699829101562,109.99500274658205,108.99400329589844,0.0,1260352119.0,,,,,,,,,,,,,,
2013-08-17 23:59:59,111,113.75,108.2249984741211,108.99400329589844,113.5,0.0,1312996375.0,,,,,,,,,,,,,,
2013-08-18 23:59:59,112,114.68800354003906,112.0,112.75,113.5,0.0,1313544012.5,,,,,,,,,,,,,,
2013-08-19 23:59:59,113,123.06199645996094,111.77100372314452,113.37999725341795,119.0,0.0,1377725475.0,,,,,,,,,,,,,,
2013-08-20 23:59:59,114,123.01100158691406,117.50800323486328,119.0,121.20500183105467,0.0,1403829641.38,,,,,,,,,,,,,,
2013-08-21 23:59:59,115,124.91400146484376,119.68199920654295,121.20999908447266,123.3000030517578,0.0,1428698677.5,,,,,,,,,,,,,,
2013-08-22 23:59:59,116,123.5,120.5999984741211,123.3000030517578,121.1500015258789,0.0,1404437432.5,,,,,,,,,,,,,,
2013-08-23 23:59:59,117,122.0,118.44400024414062,122.0,118.5009994506836,0.0,1374309422.45,,,,,,,,,,,,,,
2013-08-24 23:59:59,118,121.38999938964844,118.0199966430664,118.51000213623048,120.04499816894533,0.0,1392768092.25,,,,,,,,,,,,,,
2013-08-25 23:59:59,119,122.98699951171876,119.16999816894533,119.60299682617188,122.11100006103516,0.0,1417198896.58,,,,,,,,,,,,,,
2013-08-26 23:59:59,120,122.75499725341795,119.93000030517578,122.11100006103516,120.05599975585938,0.0,1393847158.6,,,,,,,,,,,,,,
2013-08-27 23:59:59,121,127.23999786376952,120.06999969482422,120.06999969482422,126.5,0.0,1469193137.5,,,,,,,,,,,,,,
2013-08-28 23:59:59,122,127.31999969482422,122.62000274658205,126.4800033569336,122.62000274658205,0.0,1424675797.5,,,,,,,,,,,,,,
2013-08-29 23:59:59,123,123.6999969482422,122.20999908447266,122.62000274658205,122.38999938964844,0.0,1422584866.25,,,,,,,,,,,,,,
2013-08-30 23:59:59,124,135.75,120.98999786376952,122.3499984741211,133.49000549316406,0.0,1552288465.0,,,,,,,,,,,,,,
2013-08-31 23:59:59,125,140.88999938964844,132.72000122070312,133.08999633789062,135.35000610351562,0.0,1574672051.25,,,,,,,,,,,,,,
2013-09-01 23:59:59,126,145.80999755859375,134.80999755859375,135.13999938964844,138.33999633789062,0.0,1610215347.0,,,,,,,,,,,,,,
2013-09-02 23:59:59,127,146.5,134.88999938964844,138.6300048828125,135.85000610351562,0.0,1581969853.75,,,,,,,,,,,,,,
2013-09-03 23:59:59,128,138.33999633789062,133.0,135.61000061035156,136.77000427246094,0.0,1593346565.25,,,,,,,,,,,,,,
2013-09-04 23:59:59,129,144.5,123.61000061035156,136.52999877929688,126.73999786376952,0.0,1477012117.5,,,,,,,,,,,,,,
2013-09-05 23:59:59,130,131.44000244140625,121.83000183105467,126.76000213623048,126.43000030517578,0.0,1473965190.5,,,,,,,,,,,,,,
2013-09-06 23:59:59,131,127.33999633789062,119.1500015258789,126.48999786376952,119.1500015258789,0.0,1389646450.0,,,,,,,,,,,,,,
2013-09-07 23:59:59,132,125.94000244140624,118.45999908447266,118.88999938964844,124.1500015258789,0.0,1448411493.75,,,,,,,,,,,,,,
2013-09-08 23:59:59,133,124.72000122070312,120.48999786376952,124.12999725341795,121.66000366210938,0.0,1419836071.5,,,,,,,,,,,,,,
2013-09-09 23:59:59,134,129.05999755859375,119.75,121.86000061035156,127.11000061035156,0.0,1484085516.0,,,,,,,,,,,,,,
2013-09-10 23:59:59,135,129.74000549316406,125.9000015258789,127.2699966430664,125.91000366210938,0.0,1470679164.0,,,,,,,,,,,,,,
2013-09-11 23:59:59,136,137.8300018310547,123.2699966430664,125.88999938964844,135.25,0.0,1580450350.0,,,,,,,,,,,,,,
2013-09-12 23:59:59,137,136.0800018310547,131.80999755859375,135.5500030517578,133.1300048828125,0.0,1556386219.25,,,,,,,,,,,,,,
2013-09-13 23:59:59,138,137.5800018310547,132.27000427246094,132.8300018310547,134.97999572753906,0.0,1578699084.0,,,,,,,,,,,,,,
2013-09-14 23:59:59,139,135.85000610351562,128.8699951171875,135.00999450683594,129.22000122070312,0.0,1512038755.5,,,,,,,,,,,,,,
2013-09-15 23:59:59,140,131.44000244140625,128.25999450683594,129.39999389648438,130.3699951171875,0.0,1526085146.0,,,,,,,,,,,,,,
2013-09-16 23:59:59,141,132.72000122070312,129.77000427246094,130.86000061035156,131.72000122070312,0.0,1542395098.0,,,,,,,,,,,,,,
2013-09-17 23:59:59,142,132.75999450683594,124.88999938964844,131.58999633789062,131.66000366210938,0.0,1542278406.0,,,,,,,,,,,,,,
2013-09-18 23:59:59,143,133.1999969482422,130.5399932861328,131.7100067138672,131.47000122070312,0.0,1540598327.5,,,,,,,,,,,,,,
2013-09-19 23:59:59,144,131.77000427246094,128.4499969482422,131.3699951171875,129.64999389648438,0.0,1519883708.75,,,,,,,,,,,,,,
2013-09-20 23:59:59,145,135.6199951171875,126.68000030517578,129.6999969482422,127.04000091552734,0.0,1489921944.0,,,,,,,,,,,,,,
2013-09-21 23:59:59,146,128.61000061035156,126.23999786376952,126.9499969482422,127.43000030517578,0.0,1495101146.75,,,,,,,,,,,,,,
2013-09-22 23:59:59,147,133.94000244140625,126.58999633789062,127.87000274658205,129.1199951171875,0.0,1515584736.0,,,,,,,,,,,,,,
2013-09-23 23:59:59,148,132.72500610351562,125.66000366210938,128.97999572753906,125.9499969482422,0.0,1479037147.5,,,,,,,,,,,,,,
2013-09-24 23:59:59,149,127.45999908447266,125.38999938964844,126.0500030517578,127.25,0.0,1494974356.25,,,,,,,,,,,,,,
2013-09-25 23:59:59,150,129.69000244140625,127.33000183105467,127.37999725341795,128.22000122070312,0.0,1507033770.0,,,,,,,,,,,,,,
2013-09-26 23:59:59,151,134.9340057373047,127.31999969482422,128.2100067138672,128.3800048828125,0.0,1509434269.0,,,,,,,,,,,,,,
2013-09-27 23:59:59,152,134.74000549316406,128.49000549316406,128.94000244140625,133.77999877929688,0.0,1573520360.0,,,,,,,,,,,,,,
2013-09-28 23:59:59,153,135.6300048828125,132.55999755859375,133.77000427246094,134.77999877929688,0.0,1585878761.5,,,,,,,,,,,,,,
2013-09-29 23:59:59,154,140.61000061035156,134.7100067138672,134.89999389648438,137.33999633789062,0.0,1616584504.5,,,,,,,,,,,,,,
2013-09-30 23:59:59,155,138.35000610351562,130.27000427246094,137.14999389648438,133.0,0.0,1566038425.0,,,,,,,,,,,,,,
2013-10-01 23:59:59,156,134.6300048828125,131.5500030517578,132.67999267578125,132.17999267578125,0.0,1557001092.0,,,,,,,,,,,,,,
2013-10-02 23:59:59,157,133.58999633789062,102.25,132.0500030517578,114.12999725341795,0.0,1344930746.0,,,,,,,,,,,,,,
2013-10-03 23:59:59,158,123.62999725341795,111.81999969482422,114.4499969482422,123.62999725341795,0.0,1457492614.5,,,,,,,,,,,,,,
2013-10-04 23:59:59,159,130.08999633789062,123.41000366210938,123.41000366210938,129.00999450683594,0.0,1521498786.5,,,,,,,,,,,,,,
2013-10-05 23:59:59,160,130.44000244140625,128.02999877929688,128.6300048828125,128.5500030517578,0.0,1516777518.75,,,,,,,,,,,,,,
2013-10-06 23:59:59,161,129.66000366210938,126.1500015258789,128.36000061035156,129.0,0.0,1522686975.0,,,,,,,,,,,,,,
2013-10-07 23:59:59,162,130.27000427246094,126.36000061035156,129.42999267578125,126.94000244140624,0.0,1498859917.5,,,,,,,,,,,,,,
2013-10-08 23:59:59,163,127.47000122070312,124.70999908447266,126.73999786376952,126.0,0.0,1488277350.0,,,,,,,,,,,,,,
2013-10-09 23:59:59,164,131.75,125.58000183105467,125.8499984741211,130.69000244140625,0.0,1544249376.25,,,,,,,,,,,,,,
2013-10-10 23:59:59,165,131.5,129.25999450683594,130.6699981689453,130.58999633789062,0.0,1543701125.25,,,,,,,,,,,,,,
2013-10-11 23:59:59,166,131.80999755859375,129.63999938964844,130.75,130.89999389648438,0.0,1547971040.0,,,,,,,,,,,,,,
2013-10-12 23:59:59,167,135.66000366210938,130.55999755859375,130.89999389648438,135.19000244140625,0.0,1599426130.5,,,,,,,,,,,,,,
2013-10-13 23:59:59,168,138.66000366210938,134.5500030517578,135.19000244140625,138.1300048828125,0.0,1634968838.5,,,,,,,,,,,,,,
2013-10-14 23:59:59,169,144.1199951171875,138.89999389648438,139.27000427246094,140.52000427246094,0.0,1664129178.0,,,,,,,,,,,,,,
2013-10-15 23:59:59,170,145.38999938964844,139.1300048828125,140.77000427246094,145.24000549316406,0.0,1720981439.0,,,,,,,,,,,,,,
2013-10-16 23:59:59,171,152.22999572753906,142.42999267578125,145.64999389648438,142.5500030517578,0.0,1689851847.5,,,,,,,,,,,,,,
2013-10-17 23:59:59,172,147.4199981689453,142.41000366210938,142.41000366210938,146.25,0.0,1734327562.5,,,,,,,,,,,,,,
2013-10-18 23:59:59,173,155.9600067138672,145.57000732421875,146.3699951171875,155.9600067138672,0.0,1850219763.0,,,,,,,,,,,,,,
2013-10-19 23:59:59,174,177.47999572753906,155.6999969482422,155.91000366210938,172.4199981689453,0.0,2046457290.5,,,,,,,,,,,,,,
2013-10-20 23:59:59,175,174.91000366210938,168.9499969482422,171.66000366210938,174.61000061035156,0.0,2073319140.0,,,,,,,,,,,,,,
2013-10-21 23:59:59,176,184.82000732421875,174.8000030517578,174.8000030517578,182.2100067138672,0.0,2164518142.5,,,,,,,,,,,,,,
2013-10-22 23:59:59,177,196.2700042724609,182.6499938964844,182.6499938964844,193.75999450683597,0.0,2302910260.0,,,,,,,,,,,,,,
2013-10-23 23:59:59,178,213.6199951171875,192.3800048828125,193.3600006103516,213.6199951171875,0.0,2540139398.5,,,,,,,,,,,,,,
2013-10-24 23:59:59,179,217.4199981689453,168.52000427246094,214.3000030517578,198.22999572753903,0.0,2358198593.25,,,,,,,,,,,,,,
2013-10-25 23:59:59,180,198.8699951171875,168.5,197.69000244140625,186.69000244140625,0.0,2222012383.5,,,,,,,,,,,,,,
2013-10-26 23:59:59,181,188.41000366210935,175.75,187.4499969482422,177.32000732421875,0.0,2111296044.0,,,,,,,,,,,,,,
2013-10-27 23:59:59,182,196.44000244140625,176.60000610351562,176.60000610351562,196.44000244140625,0.0,2339831217.0,,,,,,,,,,,,,,
2013-10-28 23:59:59,183,198.6199951171875,192.05999755859372,196.2100067138672,198.5500030517578,0.0,2365837416.25,,,,,,,,,,,,,,
2013-10-29 23:59:59,184,204.7899932861328,198.5500030517578,198.5500030517578,204.38999938964844,0.0,2436241934.25,,,,,,,,,,,,,,
2013-10-30 23:59:59,185,209.16000366210935,199.97000122070312,204.38999938964844,199.97000122070312,0.0,2384492272.5,,,,,,,,,,,,,,
2013-10-31 23:59:59,186,205.17999267578125,198.8500061035156,199.8300018310547,204.0,0.0,2433658800.0,,,,,,,,,,,,,,
2013-11-01 23:59:59,187,206.6499938964844,202.1300048828125,203.8999938964844,206.17999267578125,0.0,2460742836.5,,,,,,,,,,,,,,
2013-11-02 23:59:59,188,207.75999450683597,201.6499938964844,205.80999755859372,206.22000122070312,0.0,2462261644.5,,,,,,,,,,,,,,
2013-11-03 23:59:59,189,215.0500030517578,203.9900054931641,205.9900054931641,215.0500030517578,0.0,2568713111.25,,,,,,,,,,,,,,
2013-11-04 23:59:59,190,231.00999450683597,213.94000244140625,214.66000366210935,229.1000061035156,0.0,2737659087.5,,,,,,,,,,,,,,
2013-11-05 23:59:59,191,250.66000366210935,226.22000122070312,229.2100067138672,245.2400054931641,0.0,2931598960.0,,,,,,,,,,,,,,
2013-11-06 23:59:59,192,263.0,244.77999877929688,244.77999877929688,262.5,0.0,3138994687.5,,,,,,,,,,,,,,
2013-11-07 23:59:59,193,304.1700134277344,261.54998779296875,261.67999267578125,296.4100036621094,0.0,3545560086.75,,,,,,,,,,,,,,
2013-11-08 23:59:59,194,338.6600036621094,296.92999267578125,297.8500061035156,338.1099853515625,0.0,4045494602.75,,,,,,,,,,,,,,
2013-11-09 23:59:59,195,370.8200073242188,319.7099914550781,338.5799865722656,339.1099853515625,0.0,4058705857.0,,,,,,,,,,,,,,
2013-11-10 23:59:59,196,350.70001220703125,277.239990234375,348.82000732421875,326.6199951171875,0.0,3910613094.5,,,,,,,,,,,,,,
2013-11-11 23:59:59,197,351.2699890136719,311.7799987792969,325.4100036621094,342.44000244140625,0.0,4101635027.0,,,,,,,,,,,,,,
